"Country Name","Country Code","Indicator Name","Indicator Code","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Czech Republic","CZE","Labor force participation rate by sex and age (%)","SPI.D1.5.LFP","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1",
"Czech Republic","CZE","Labor Force Survey (Availability score over 10 years)","SPI.D4.1.6.LABR","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",
"Czech Republic","CZE","Legislation Indicator based on PARIS21 indicators on SDG 17.18.2","SPI.D5.1.DILG","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",
"Czech Republic","CZE","NADA metadata","SPI.D2.4.NADA","","","","","","","","","","","","","0","0","1","1",
"Czech Republic","CZE","NADA metadata link","RAW.D2.4.NADA_text","","","","","","","","","","","","","","","","",
"Czech Republic","CZE","National Accounts base year","SPI.D5.2.2.NABY","","","","","","","","","","","","","1","1","1","1",
"Czech Republic","CZE","NSO Website - advisory/analytical services","SPI.D2.3.DSAS","","","","","","","","","","","","","","","","",
"Czech Republic","CZE","NSO Website - private/citizen generated data","SPI.D4.4.SOPC","","","","","","","","","","","","","","","","",
"Czech Republic","CZE","ODIN Open Data Openness score","SPI.D2.2.Openness.subscore","","","","","","","","","","","","","0.84","0.705","0.703","0.703",
"Czech Republic","CZE","PARIS21 indicator on data literacy","SPI.D5.3.DISK","","","","","","","","","","","","","","","","",
"Czech Republic","CZE","Partnerships","SPI.D5.4.DIPN","","","","","","","","","","","","","","","","",
"Czech Republic","CZE","Pillar 1 - Data Use - Score","SPI.INDEX.PIL1","40","40","40","40","40","40","60","60","60","60","60","70","90","90","90","90",
"Czech Republic","CZE","Pillar 2 - Data Services - Score","SPI.INDEX.PIL2","","","","","","","","","","","","","61.3333333333333","56.8333333333333","90.1","90.1",
"Czech Republic","CZE","Pillar 3 - Data Products - Score","SPI.INDEX.PIL3","","44.26875","43.475","44.425","44.775","46.09375","47.125","50.75","53.14375","52.375","52.725","68.11875","70.1875","75.48125","75.3625","74.5875",
"Czech Republic","CZE","Pillar 4 - Data Sources - Score","SPI.INDEX.PIL4","","","","","","","","","","","","","78.4916666666667","75.0416666666667","75.6166666666667","75.6166666666667",
"Czech Republic","CZE","Pillar 5 - Data Infrastructure - Score","SPI.INDEX.PIL5","","","","","","","","","","","","","90","95","95","95",
"Czech Republic","CZE","Population & Housing census (Availability score over 20 years)","SPI.D4.1.1.POPU","","","","","","","","","","","","","1","1","1","1",
"Czech Republic","CZE","Quality of Debt service data according to World Bank","SPI.D1.5.DT.TDS.DPPF.XP.ZS","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1",
"Czech Republic","CZE","Raw info for  PARIS21 indicator on data literacy","RAW.5.3.DISK","","","","","","","","","","","","","","","","",
"Czech Republic","CZE","Raw info for Business process","RAW.D5.2.10.GSBP","","","","","","","","","","","","","","","","",
"Czech Republic","CZE","Raw info for Central government accounting status","RAW.D5.2.7.CGOV","","","","","","","","","","","","","","","","",
"Czech Republic","CZE","Raw info for Classification of household consumption","RAW.D5.2.5.HOUS","","","","","","","","","","","","","","","","",
"Czech Republic","CZE","Raw info for Classification of national industry","RAW.D5.2.3.CNIN","","","","","","","","","","","","","","","","",
"Czech Republic","CZE","Raw info for Classification of status of employment","RAW.D5.2.6.EMPL","","","","","","","","","","","","","","","","",
"Czech Republic","CZE","Raw info for Compilation of government finance statistics","RAW.D5.2.8.FINA","","","","","","","","","","","","","","","","",
"Czech Republic","CZE","Raw info for Compilation of monetary and financial statistics","RAW.D5.2.9.MONY","","","","","","","","","","","","","","","","",
"Czech Republic","CZE","Raw info for CPI base year","RAW.D5.2.4.CPIBY","","","","","","","","","","","","","","","","",
"Czech Republic","CZE","Raw info for Finance Indicator based on PARIS21 indicators on SDG 17.18.3 & SDG 17.19.1","RAW.5.5.DIFI","","","","","","","","","","","","","","","","",
"Czech Republic","CZE","Raw info for Legislation Indicator based on PARIS21 indicators on SDG 17.18.2","RAW.5.1.DILG","","","","","","","","","","","","","","","","",
"Czech Republic","CZE","Raw info for NADA metadata","RAW.D2.4.NADA","","","","","","","","","","","","","","","","",
"Czech Republic","CZE","Raw info for National Accounts base year","RAW.D5.2.2.NABY","","","","","","","","","","","","","","","","",
"Czech Republic","CZE","Raw info for NSO Website","RAW.5.4.DIPN","","","","","","","","","","","","","","","","",
"Czech Republic","CZE","Raw info for SDDS/e-GDDS subscription","RAW.D2.1.IDDS","","","","","","","","","","","","","","","","",
"Czech Republic","CZE","Raw info for System of national accounts in use","RAW.D5.2.1.SNAU","","","","","","","","","","","","","","","","",
"Czech Republic","CZE","Raw score for Geospatial data available at 1st Admin Level","RAW.D4.3.GEO.1st.admin.level","","","","","","","","","","","","","","","","",
"Czech Republic","CZE","Raw score for Geospatial data available at 2nd Admin Level","RAW.D4.3.GEO.2nd.admin.level","","","","","","","","","","","","","","","","",
"Czech Republic","CZE","Raw score for ODIN Download Options score","RAW.D2.2.Download.options","","","","","","","","","","","","","0.404","0.445","0.497","0.497",
"Czech Republic","CZE","Raw score for ODIN Machine Readability Score","RAW.D2.2.Machine.readable","","","","","","","","","","","","","0.979","0.963","0.963","0.963",
"Czech Republic","CZE","Raw score for ODIN Metadata Availability score","RAW.D2.2.Metadata.available","","","","","","","","","","","","","0.904","0.65","0.613","0.613",
"Czech Republic","CZE","Raw score for ODIN Non Proprietary Data Format score","RAW.D2.2.Non.proprietary","","","","","","","","","","","","","0.958","0.963","0.963","0.963",
"Czech Republic","CZE","Raw score for ODIN Open Data Openness score","RAW.D2.2.Openness.subscore","","","","","","","","","","","","","","","","",
"Czech Republic","CZE","Raw score for ODIN Terms of Use score","RAW.D2.2.Terms.of.use","","","","","","","","","","","","","0.955","0.505","0.481","0.481",
"Czech Republic","CZE","Safely Managed Drinking Water","SPI.D1.5.SAFE.MAN.WATER","0","0","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","0.5","0.5",
"Czech Republic","CZE","SDDS/e-GDDS subscription","SPI.D2.1.GDDS","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",
"Czech Republic","CZE","Social Protection Admin (ASPIRE) (5 year moving average)","SPI.D4.2.1.SPL","","","","","","","","","","","","","","","","",
"Czech Republic","CZE","SPI Overall Score","SPI.INDEX","","","","","","","","","","","","","78.0025","78.47125","85.2158333333333","85.0608333333333",
"Czech Republic","CZE","System of national accounts in use","SPI.D5.2.1.SNAU","","","","","","","","","","","","","1","1","1","1",
"Czech Republic","CZE","Years of Agriculture census","RAW.D4.1.2.AGRI.CENSUS","","","","","","","","","","","","","","","","",
"Czech Republic","CZE","Years of Agriculture survey","RAW.D4.1.5.AGRI.SURVEYS","","","","","","","","","","","","","","","","",
"Czech Republic","CZE","Years of Business/establishment census","RAW.D4.1.3.BIZZ.CENSUS","","","","","","","","","","","","","","","","",
"Czech Republic","CZE","Years of Business/establishment survey","RAW.D4.1.8.BIZZ.SURVEYS","","","","","","","","","","","","","","","","",
"Czech Republic","CZE","Years of Health/Demographic survey","RAW.D4.1.7.HLTH.SURVEYS","","","","","","","","","","","","","","","","",
"Czech Republic","CZE","Years of Household Survey on income, etc","RAW.D4.1.4.HOUS.SURVEYS","","","","","","","","","","","","","","","","",
"Czech Republic","CZE","Years of Labor Force Survey","RAW.D4.1.6.LABR.SURVEYS","","","","","","","","","","","","","","","","",
"Czech Republic","CZE","Years of Population & Housing census","RAW.D4.1.1.POPU.CENSUS","","","","","","","","","","","","","","","","",
"Denmark","DNK","Administrative Data for CRVS (WDI)","RAW.D4.2.3.CRVS","","","","","","","","","","","","","","","","",
"Denmark","DNK","Administrative Data for Education (UNESCO) on nationally-representative learning assessment","RAW.D4.2.2.EDU.NAS","","","","","","","","","","","","","","","","",
"Denmark","DNK","Administrative Data for Education (UNESCO) on out-of-school rate","RAW.D4.2.2.EDU.OOS","","","","","","","","","","","","","","","","",
"Denmark","DNK","Administrative Data for Education (UNESCO) on participation rate in organized learning","RAW.D4.2.2.EDU.ORGL","","","","","","","","","","","","","","","","",
"Denmark","DNK","Administrative Data for Labor Admin (ILO) on employment office records","RAW.D4.2.4.LBR.EMPOFF","","","","","","","","","","","","","","","","",
"Denmark","DNK","Administrative Data for Labor Admin (ILO) on insurance records","RAW.D4.2.4.LBR.INSUR","","","","","","","","","","","","","","","","",
"Denmark","DNK","Administrative Data for Labor Admin (ILO) on labor inspectorate records","RAW.D4.2.4.LBR.INSP","","","","","","","","","","","","","","","","",
"Denmark","DNK","Administrative Data for Labor Admin (ILO) on other administrative records","RAW.D4.2.4.LBR.OTHER","","","","","","","","","","","","","","","","",
"Denmark","DNK","Administrative Data for Labor Admin (ILO) on records of employers' organizations","RAW.D4.2.4.LBR.EMPORG","","","","","","","","","","","","","","","","",
"Denmark","DNK","Administrative Data for Labor Admin (ILO) on records of workers' organizations","RAW.D4.2.4.LBR.WRKORG","","","","","","","","","","","","","","","","",
"Denmark","DNK","Administrative Data for Social Protection Admin (ASPIRE)","RAW.D4.2.1.SPL","","","","","","","","","","","","","","","","",
"Denmark","DNK","Agriculture census (Availability score over 20 years)","SPI.D4.1.2.AGRI","","","","","","","","","","","","","1","1","1","1",
"Denmark","DNK","Agriculture survey (Availability score over 10 years)","SPI.D4.1.5.AGSVY","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",
"Denmark","DNK","Availability of Comparable Poverty headcount ratio at $1.90 a day (5 year moving average)","SPI.D1.5.POV","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",
"Denmark","DNK","Availability of Mortality rate, under-5 (per 1,000 live births) data meeting quality standards according to UN IGME  (5 year moving average)","SPI.D1.5.CHLD.MORT","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",
"Denmark","DNK","Business process","SPI.D5.2.10.GSBP","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",
"Denmark","DNK","Business/establishment census (Availability score over 20 years)","SPI.D4.1.3.BIZZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Denmark","DNK","Business/establishment survey (Availability score over 10 years)","SPI.D4.1.8.BZSVY","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",
"Denmark","DNK","Central government accounting status","SPI.D5.2.7.CGOV","","","","","","","","","","","","","1","1","1","1",
"Denmark","DNK","Classification of household consumption","SPI.D5.2.5.HOUS","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",
"Denmark","DNK","Classification of national industry","SPI.D5.2.3.CNIN","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",
"Denmark","DNK","Classification of status of employment","SPI.D5.2.6.EMPL","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",
"Denmark","DNK","Compilation of government finance statistics","SPI.D5.2.8.FINA","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",
"Denmark","DNK","Compilation of monetary and financial statistics","SPI.D5.2.9.MONY","","","","","","","","","","","","","1","1","1","1",
"Denmark","DNK","CPI base year","SPI.D5.2.4.CPIBY","","","","","","","","","","","","1","1","1","1","1",
"Denmark","DNK","CRVS (WDI)","SPI.D4.2.3.CRVS","","","","","","","","","","","","1","1","1","1","1",
"Denmark","DNK","Dimension 1.5: Data use by international organizations","SPI.DIM1.5.INDEX","0.4","0.4","0.4","0.4","0.4","0.4","0.6","0.6","0.6","0.6","0.6","0.7","0.9","0.9","0.9","0.9",
"Denmark","DNK","Dimension 2.1: Data Releases","SPI.DIM2.1.INDEX","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",
"Denmark","DNK","Dimension 2.2: Online access","SPI.DIM2.2.INDEX","","","","","","","","","","","","","0.887","0.952","0.961","0.961",
"Denmark","DNK","Dimension 2.4: Data services","SPI.DIM2.4.INDEX","","","","","","","","","","","","","0","0","1","1",
"Denmark","DNK","Dimension 3.1: Social Statistics","SPI.DIM3.1.INDEX","0.564333333333333","0.554","0.548666666666667","0.567333333333333","0.567333333333333","0.591166666666667","0.558833333333333","0.558833333333333","0.5915","0.596333333333333","0.566166666666667","0.629666666666667","0.649833333333333","0.694","0.6945","0.6945",
"Denmark","DNK","Dimension 3.2: Economic Statistics","SPI.DIM3.2.INDEX","0.334666666666667","0.374","0.374","0.374","0.383333333333333","0.4","0.446333333333333","0.436","0.436","0.436","0.466666666666667","0.598666666666667","0.654166666666667","0.6935","0.7305","0.711833333333333",
"Denmark","DNK","Dimension 3.3: Environmental Statistics","SPI.DIM3.3.INDEX","","0.4165","0.4165","0.4165","0.4165","0.4165","0.4285","0.4285","0.4285","0.375","0.375","0.625","0.625","0.6945","0.6945","0.6945",
"Denmark","DNK","Dimension 3.4: Institutional Statistics","SPI.DIM3.4.INDEX","0.45","0.4285","0.365","0.421","0.421","0.421","0.375","0.4375","0.4375","0.4375","0.5","0.521","0.521","0.6115","0.561","0.528",
"Denmark","DNK","Dimension 4.1: Censuses and Surveys - Censuses only","SPI.DIM4.1.CEN.INDEX","","","","","","","","","","","","","0.666666666666667","0.666666666666667","0.666666666666667","0.666666666666667",
"Denmark","DNK","Dimension 4.1: Censuses and Surveys - Surveys only","SPI.DIM4.1.SVY.INDEX","0.866","0.866","0.866","0.866","0.866","0.866","0.866","0.866","0.866","0.866","0.8","0.866","0.866","0.866","0.866","0.866",
"Denmark","DNK","Dimension 4.2: Administrative Data","SPI.DIM4.2.INDEX","","","","","","","","","","","","1","1","1","1","1",
"Denmark","DNK","Dimension 4.3: Geospatial Data","SPI.DIM4.3.INDEX","","","","","","","","","","","","","0.311","0.354","0.422","0.422",
"Denmark","DNK","Dimension 5.1: Legislation and governance","SPI.DIM5.1.INDEX","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",
"Denmark","DNK","Dimension 5.2: Standards and Methods","SPI.DIM5.2.INDEX","","","","","","","","","","","","","1","1","1","1",
"Denmark","DNK","Dimension 5.5: Finance","SPI.DIM5.5.INDEX","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",
"Denmark","DNK","Education (UNESCO) (5 year moving average)","SPI.D4.2.2.EDU","","","","","","","","","","","","","","","","",
"Denmark","DNK","Finance Indicator based on PARIS21 indicators on SDG 17.18.3 & SDG 17.19.1","SPI.D5.5.DIFI","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",
"Denmark","DNK","Geospatial data available at 1st Admin Level","SPI.D4.3.GEO.first.admin.level","","","","","","","","","","","","","0.311","0.354","0.422","0.422",
"Denmark","DNK","GOAL 1: No Poverty (5 year moving average)","SPI.D3.1.POV","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.714","0.714","0.714","0.714","0.714",
"Denmark","DNK","GOAL 10: Reduced Inequality (5 year moving average)","SPI.D3.10.NEQL","0.333","0.5","0.5","0.5","0.5","0.5","0.5","0.4","0.4","0.4","0.5","0.6","0.5","0.5","0.5","0.429",
"Denmark","DNK","GOAL 11: Sustainable Cities and Communities (5 year moving average)","SPI.D3.11.CITY","0","0","0","0","0","0","0","0","0","0","0","0.4","0.5","0.5","0.5","0.6",
"Denmark","DNK","GOAL 12: Responsible Consumption and Production (5 year moving average)","SPI.D3.12.CNSP","0","0","0","0","0","0","0.333","0.333","0.333","0.333","0.333","0.5","0.75","0.75","0.75","0.75",
"Denmark","DNK","GOAL 13: Climate Action (5 year moving average)","SPI.D3.13.CLMT","","0","0","0","0","0","0","0","0","0","0","0.5","0.5","0.5","0.5","0.5",
"Denmark","DNK","GOAL 14: Life Below Water (5 year moving average)","SPI.D3.14.LFWT","","","","","","","","","","","","","","","","",
"Denmark","DNK","GOAL 15: Life on Land (5 year moving average)","SPI.D3.15.LAND","0.8","0.833","0.833","0.833","0.833","0.833","0.857","0.857","0.857","0.75","0.75","0.75","0.75","0.889","0.889","0.889",
"Denmark","DNK","GOAL 16: Peace and Justice Strong Institutions (5 year moving average)","SPI.D3.16.INST","0.5","0.571","0.444","0.556","0.556","0.556","0.5","0.5","0.5","0.5","0.625","0.667","0.667","0.667","0.667","0.556",
"Denmark","DNK","GOAL 17: Partnerships to achieve the Goal (5 year moving average)","SPI.D3.17.PTNS","0.4","0.286","0.286","0.286","0.286","0.286","0.25","0.375","0.375","0.375","0.375","0.375","0.375","0.556","0.455","0.5",
"Denmark","DNK","GOAL 2: Zero Hunger (5 year moving average)","SPI.D3.2.HNGR","0.429","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.444","0.6","0.6","0.8","0.8","0.8",
"Denmark","DNK","GOAL 3: Good Health and Well-being (5 year moving average)","SPI.D3.3.HLTH","0.778","0.812","0.812","0.812","0.812","0.812","0.824","0.824","0.778","0.778","0.778","0.789","0.81","0.9","0.9","0.9",
